DATAFLOW,LAST UPDATE,freq,unit,nace_r2,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EE,2017,5402,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EE,2018,5216,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EE,2019,5040,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EE,2020,4362,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EL,2011,12617,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EL,2012,10065,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EL,2013,8708,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EL,2014,3152,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EL,2015,3394,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EL,2016,3645,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EL,2017,3790,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EL,2018,4098,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EL,2019,4683,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EL,2020,3585,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,ES,2011,363510,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,ES,2012,281045,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,ES,2013,273983,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,ES,2014,287809,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,ES,2015,312542,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,ES,2016,331612,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,ES,2017,353311,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,ES,2018,367900,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,ES,2019,398108,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,ES,2020,307949,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU15,2011,2556047,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU15,2012,2321045,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU15,2013,2305412,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU15,2014,2250956,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU15,2015,2248863,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU15,2016,2270573,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU15,2017,2309422,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU15,2018,2338271,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU27_2007,2011,2713671,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU27_2007,2012,2477107,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU27_2007,2013,2451098,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU27_2007,2014,2398196,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU27_2007,2015,2401607,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU27_2007,2016,2431941,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU27_2007,2017,2472123,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU27_2007,2018,2495088,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU27_2020,2011,2568134,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU27_2020,2012,2342779,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU27_2020,2013,2300130,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU27_2020,2014,2246496,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU27_2020,2015,2255163,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU27_2020,2016,2293808,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU27_2020,2017,2335973,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU27_2020,2018,2361490,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU27_2020,2019,2374139,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU27_2020,2020,1954828,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU28,2011,2724550,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU28,2012,2485950,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU28,2013,2460023,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU28,2014,2407195,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU28,2015,2411580,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU28,2016,2442060,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU28,2017,2483065,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,EU28,2018,2504543,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,FI,2011,40302,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,FI,2012,34821,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,FI,2013,35532,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,FI,2014,33124,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,FI,2015,30871,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,FI,2016,30129,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,FI,2017,30964,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,FI,2018,30406,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,FI,2019,29663,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,FI,2020,22128,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,FR,2011,483476,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,FR,2012,461376,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,FR,2013,440424,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,FR,2014,467869,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,FR,2015,465887,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,FR,2016,463396,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,FR,2017,465451,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,FR,2018,490562,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,FR,2019,493701,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,FR,2020,381609,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,HR,2011,10875,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,HR,2012,8844,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,HR,2013,8925,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,HR,2014,8999,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,HR,2015,9973,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,HR,2016,10119,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,HR,2017,10942,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,HR,2018,9455,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,HR,2019,8108,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,HR,2020,6640,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,HU,2011,14277,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,HU,2012,16717,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,HU,2013,15401,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,HU,2014,15918,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,HU,2015,17013,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,HU,2016,22429,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,HU,2017,20858,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,HU,2018,19580,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,HU,2019,19806,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,HU,2020,20210,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IE,2011,11101,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IE,2012,9794,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IE,2013,13444,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IE,2014,13103,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IE,2015,11520,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IE,2016,10228,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IE,2017,15317,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IE,2018,11764,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IE,2019,8379,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IE,2020,7579,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IS,2011,609,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IS,2012,1063,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IS,2013,1180,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IS,2014,835,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IS,2015,877,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IS,2016,896,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IS,2017,950,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IS,2018,1034,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IS,2019,931,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IS,2020,762,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IT,2011,321084,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IT,2012,274040,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IT,2013,269629,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IT,2014,251769,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IT,2015,239385,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IT,2016,239136,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IT,2017,239217,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IT,2018,230723,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IT,2019,221546,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,IT,2020,169303,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LT,2011,2155,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LT,2012,2303,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LT,2013,2497,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LT,2014,2599,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LT,2015,2758,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LT,2016,2938,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LT,2017,3338,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LT,2018,3229,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LT,2019,3954,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LT,2020,3269,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LU,2011,6320,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LU,2012,6299,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LU,2013,6117,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LU,2014,6154,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LU,2015,6273,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LU,2016,6102,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LU,2017,5679,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LU,2018,6273,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LU,2019,6160,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LU,2020,5043,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LV,2011,1050,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LV,2012,1213,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LV,2013,1376,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LV,2014,1409,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LV,2015,1377,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LV,2016,1445,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LV,2017,1520,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LV,2018,1756,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LV,2019,1867,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,LV,2020,1649,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,MT,2011,2121,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,MT,2012,2190,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,MT,2013,2225,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,MT,2014,2273,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,MT,2015,1939,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,MT,2016,1476,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,MT,2017,1544,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,MT,2018,1696,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,MT,2019,1815,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,MT,2020,1281,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,NL,2011,119941,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,NL,2012,116029,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,NL,2013,108097,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,NL,2014,56377,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,NL,2015,53683,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,NL,2016,58363,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,NL,2017,64872,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,NL,2018,63777,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,NL,2019,64238,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,NL,2020,56520,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,NO,2011,14855,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,NO,2012,24395,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,NO,2013,11715,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,NO,2014,5697,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,NO,2015,6076,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,NO,2016,5595,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,NO,2017,5634,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,NO,2018,5909,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,NO,2019,5617,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,NO,2020,5569,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,PL,2011,69352,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,PL,2012,67472,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,PL,2013,59877,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,PL,2014,59414,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,PL,2015,62421,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,PL,2016,63382,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,PL,2017,64371,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,PL,2018,60431,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,PL,2019,61084,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,PL,2020,47383,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,PT,2011,121730,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,PT,2012,109511,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,PT,2013,107086,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,PT,2014,111134,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,PT,2015,113392,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,PT,2016,111936,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,PT,2017,116148,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,PT,2018,110094,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,PT,2019,110954,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,PT,2020,91421,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,RO,2011,2810,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,RO,2012,2889,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,RO,2013,3091,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,RO,2014,3101,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,RO,2015,3597,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,RO,2016,3860,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,RO,2017,4134,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,RO,2018,4211,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,RO,2019,4298,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,RO,2020,3613,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SE,2011,24089,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SE,2012,24864,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SE,2013,24313,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SE,2014,21343,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SE,2015,21888,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SE,2016,23028,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SE,2017,22987,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SE,2018,23393,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SE,2019,25634,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SE,2020,24532,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SI,2011,12449,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SI,2012,11505,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SI,2013,10136,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SI,2014,10016,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SI,2015,10204,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SI,2016,9943,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SI,2017,10956,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SI,2018,10889,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SI,2019,10858,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SI,2020,9197,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SK,2011,7734,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SK,2012,7469,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SK,2013,7471,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SK,2014,7365,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SK,2015,7948,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SK,2016,8351,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SK,2017,8571,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SK,2018,8598,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SK,2019,8164,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,SK,2020,6635,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,UK,2011,156416,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,UK,2012,143171,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,UK,2013,159893,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,UK,2014,160700,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,UK,2015,156417,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,UK,2016,148251,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,UK,2017,147093,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A_C-N,T,UK,2018,143053,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,TOTAL,T,AT,2011,70434,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,TOTAL,T,AT,2012,67025,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,TOTAL,T,AT,2013,64646,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,TOTAL,T,AT,2014,65418,
