DATAFLOW,LAST UPDATE,freq,nace_r2,indic_sb,size_emp,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,DE,2014,198895,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,DE,2015,197962,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,DE,2016,213045,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,DE,2017,228289,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,DE,2018,251108,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,DE,2019,261386,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,DE,2020,271064,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,DK,2011,14763,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,DK,2012,15859,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,DK,2013,16628,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,DK,2014,17671,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,DK,2015,18311,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,DK,2016,15597,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,DK,2017,16003,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,DK,2018,16347,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,DK,2019,16852,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,DK,2020,14757,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,EE,2011,8653,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,EE,2012,9002,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,EE,2013,9583,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,EE,2014,9019,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,EE,2015,8419,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,EE,2016,8070,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,EE,2017,8108,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,EE,2018,8243,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,EE,2019,8186,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,EE,2020,8457,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,EL,2011,20011,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,EL,2012,24915,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,EL,2013,25485,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,EL,2014,23011,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,EL,2015,23811,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,EL,2016,22599,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,EL,2017,20960,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,EL,2018,25582,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,EL,2019,21384,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,EL,2020,20110,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,ES,2011,115646,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,ES,2012,91649,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,ES,2013,86531,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,ES,2014,82305,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,ES,2015,109923,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,ES,2016,95110,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,ES,2017,102128,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,ES,2018,103222,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,ES,2019,112173,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,ES,2020,103776,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,FI,2011,18738,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,FI,2012,18789,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,FI,2013,19078,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,FI,2014,18779,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,FI,2015,18468,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,FI,2016,18332,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,FI,2017,19172,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,FI,2018,17905,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,FI,2019,16588,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,FI,2020,18106,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,FR,2011,180388,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,FR,2012,183336,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,FR,2013,169712,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,FR,2014,228329,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,FR,2015,176966,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,FR,2016,164312,be
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,FR,2017,203598,be
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,FR,2018,196544,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,FR,2019,170246,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,FR,2020,243751,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,HR,2011,29220,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,HR,2012,27764,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,HR,2013,27636,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,HR,2014,24655,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,HR,2015,23321,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,HR,2016,22208,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,HR,2017,21922,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,HR,2018,20920,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,HR,2019,20309,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,HR,2020,21688,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,HU,2011,36857,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,HU,2012,36766,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,HU,2013,34119,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,HU,2014,36364,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,HU,2015,36637,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,HU,2016,34285,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,HU,2017,34979,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,HU,2018,37578,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,HU,2019,39066,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,HU,2020,38570,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IE,2011,5749,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IE,2012,5429,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IE,2013,5559,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IE,2014,6287,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IE,2015,6756,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IE,2016,7661,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IE,2017,8614,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IE,2018,8772,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IE,2019,9950,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IE,2020,10077,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IS,2015,490,p
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IS,2016,576,p
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IS,2017,588,p
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IS,2018,648,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IS,2019,595,p
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IS,2020,564,p
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IT,2011,94246,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IT,2012,87941,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IT,2013,82304,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IT,2014,78800,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IT,2015,84895,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IT,2016,86923,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IT,2017,84563,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IT,2018,85479,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IT,2019,86718,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,IT,2020,90259,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LT,2011,16472,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LT,2012,16093,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LT,2013,16205,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LT,2014,17472,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LT,2015,17269,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LT,2016,17050,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LT,2017,18471,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LT,2018,17965,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LT,2019,17815,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LT,2020,17400,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LU,2011,4534,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LU,2012,4505,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LU,2013,4463,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LU,2014,4532,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LU,2015,4575,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LU,2016,4658,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LU,2017,4689,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LU,2018,4705,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LU,2019,4837,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LU,2020,4893,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LV,2011,12716,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LV,2012,13894,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LV,2013,14515,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LV,2014,14867,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LV,2015,15213,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LV,2016,13583,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LV,2017,14135,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LV,2018,14376,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LV,2019,15505,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,LV,2020,15215,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,MK,2011,5634,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,MK,2012,5412,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,MK,2013,5480,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,MK,2014,5597,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,MK,2015,6304,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,MK,2016,7185,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,MK,2017,7547,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,MK,2018,,c
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,MK,2019,6395,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,MT,2011,742,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,MT,2012,887,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,MT,2013,797,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,MT,2014,790,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,MT,2015,841,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,MT,2016,851,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,MT,2017,863,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,MT,2018,819,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,MT,2019,989,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,MT,2020,1219,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,NL,2011,56672,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,NL,2012,56633,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,NL,2013,55777,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,NL,2014,54129,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,NL,2015,51445,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,NL,2016,49317,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,NL,2017,49786,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,NL,2018,50588,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,NL,2019,52036,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,NL,2020,51271,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,NO,2011,12266,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,NO,2012,12404,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,NO,2013,13022,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,NO,2014,13971,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,NO,2015,17297,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,NO,2016,17337,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,NO,2017,18659,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,NO,2018,19235,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,NO,2019,20383,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,NO,2020,20252,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,PL,2011,168049,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,PL,2012,164789,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,PL,2013,155722,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,PL,2014,151163,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,PL,2015,147438,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,PL,2016,145976,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,PL,2017,149138,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,PL,2018,155699,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,PL,2019,166412,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,PL,2020,170964,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,PT,2011,68331,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,PT,2012,60542,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,PT,2013,56209,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,PT,2014,50885,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,PT,2015,49446,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,PT,2016,45704,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,PT,2017,45345,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,PT,2018,44923,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,PT,2019,47332,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,PT,2020,47364,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,RO,2011,98572,p
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,RO,2012,93860,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,RO,2013,83237,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,RO,2014,77667,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,RO,2015,78731,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,RO,2016,76187,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,RO,2017,68912,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,RO,2018,64637,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,RO,2019,69652,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,RO,2020,77102,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,RS,2016,24819,p
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,RS,2017,24642,p
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,RS,2018,24584,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,RS,2019,25911,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,RS,2020,26618,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SE,2011,17627,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SE,2012,20038,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SE,2013,21139,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SE,2014,20859,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SE,2015,21576,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SE,2016,22200,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SE,2017,23776,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SE,2018,25198,b
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SE,2019,23284,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SE,2020,21820,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SI,2011,10503,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SI,2012,8581,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SI,2013,7752,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SI,2014,8001,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SI,2015,8380,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SI,2016,7735,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SI,2017,7638,
ESTAT:SBS_SC_CON_R2(1.0),15/03/2023 23:00,A,F42,V16130,TOTAL,SI,2018,8098,
